surface,data,sensor,time
14,1,5,1948
14,2,1,1760
14,2,2,1688
14,2,3,1580
14,2,4,1676
14,2,5,1940
14,3,1,1760
14,3,2,1692
14,3,3,1572
14,3,4,1672
14,3,5,1944
14,4,1,1760
14,4,2,1692
14,4,3,1572
14,4,4,1676
14,4,5,1940
14,5,1,1760
14,5,2,1692
14,5,3,1572
14,5,4,1676
14,5,5,1940
14,6,1,1756
14,6,2,1692
14,6,3,1576
14,6,4,1680
14,6,5,1940
14,7,1,1760
14,7,2,1692
14,7,3,1580
14,7,4,1676
14,7,5,1948
14,8,1,1760
14,8,2,1692
14,8,3,1576
14,8,4,1676
14,8,5,1952
14,9,1,1760
14,9,2,1696
14,9,3,1576
14,9,4,1684
14,9,5,1940
14,10,1,1756
14,10,2,1692
14,10,3,1584
14,10,4,1680
14,10,5,1952
14,11,1,1756
14,11,2,1696
14,11,3,1580
14,11,4,1680
14,11,5,1952
14,12,1,1764
14,12,2,1696
14,12,3,1584
14,12,4,1680
14,12,5,1944
14,13,1,1764
14,13,2,1692
14,13,3,1576
14,13,4,1680
14,13,5,1948
14,14,1,1760
14,14,2,1692
14,14,3,1576
14,14,4,1680
14,14,5,1944
14,15,1,1764
14,15,2,1696
14,15,3,1576
14,15,4,1680
14,15,5,1948
14,16,1,1764
14,16,2,1700
14,16,3,1580
14,16,4,1680
14,16,5,1952
14,17,1,1760
14,17,2,1692
14,17,3,1580
14,17,4,1680
14,17,5,1948
14,18,1,1760
14,18,2,1692
14,18,3,1580
14,18,4,1680
14,18,5,1948
14,19,1,1764
14,19,2,1692
14,19,3,1584
14,19,4,1680
14,19,5,1952
14,20,1,1764
14,20,2,1696
14,20,3,1580
14,20,4,1684
14,20,5,1944
14,21,1,1760
14,21,2,1696
14,21,3,1580
14,21,4,1680
14,21,5,1952
14,22,1,1760
14,22,2,1696
14,22,3,1588
14,22,4,1680
14,22,5,1952
14,23,1,1764
14,23,2,1700
14,23,3,1576
14,23,4,1684
14,23,5,1944
14,24,1,1760
14,24,2,1696
14,24,3,1580
14,24,4,1680
14,24,5,1952
14,25,1,1764
14,25,2,1688
14,25,3,1584
14,25,4,1680
14,25,5,1952
14,26,1,1764
14,26,2,1700
14,26,3,1580
14,26,4,1680
14,26,5,1956
14,27,1,1768
14,27,2,1688
14,27,3,1580
14,27,4,1720
14,27,5,1952
14,28,1,1764
14,28,2,1692
14,28,3,1580
14,28,4,1680
14,28,5,1952
14,29,1,1764
14,29,2,1696
14,29,3,1580
14,29,4,1680
14,29,5,1956
14,30,1,1764
14,30,2,1696
14,30,3,1576
14,30,4,1684
14,30,5,1948
14,31,1,1764
14,31,2,1732
14,31,3,1584
14,31,4,1680
14,31,5,1956
14,32,1,1764
14,32,2,1696
14,32,3,1580
14,32,4,1680
14,32,5,1952
14,33,1,1764
14,33,2,1696
14,33,3,1580
14,33,4,1680
14,33,5,1948
14,34,1,1764
14,34,2,1692
14,34,3,1580
14,34,4,1680
14,34,5,1952
14,35,1,1760
14,35,2,1700
14,35,3,1580
14,35,4,1684
14,35,5,1952
14,36,1,1764
14,36,2,1692
14,36,3,1584
14,36,4,1680
14,36,5,1952
14,37,1,1764
14,37,2,1696
14,37,3,1584
14,37,4,1680
14,37,5,1952
14,38,1,1764
14,38,2,1696
14,38,3,1580
14,38,4,1684
14,38,5,1952
14,39,1,1796
14,39,2,1736
14,39,3,1580
14,39,4,1684
14,39,5,1996
14,40,1,1764
14,40,2,1700
14,40,3,1580
14,40,4,1680
14,40,5,1956
14,41,1,1764
14,41,2,1700
14,41,3,1584
14,41,4,1680
14,41,5,1952
14,42,1,1764
14,42,2,1696
14,42,3,1584
14,42,4,1684
14,42,5,1952
14,43,1,1764
14,43,2,1696
14,43,3,1584
14,43,4,1680
14,43,5,1956
14,44,1,1764
14,44,2,1700
14,44,3,1584
14,44,4,1680
14,44,5,1956
14,45,1,1764
14,45,2,1728
14,45,3,1580
14,45,4,1684
14,45,5,1948
14,46,1,1764
14,46,2,1696
14,46,3,1580
14,46,4,1680
14,46,5,1956
14,47,1,1764
14,47,2,1696
14,47,3,1584
14,47,4,1684
14,47,5,1952
14,48,1,1760
14,48,2,1692
14,48,3,1588
14,48,4,1680
14,48,5,1952
14,49,1,1760
14,49,2,1696
14,49,3,1584
14,49,4,1676
14,49,5,1952
15,0,1,1728
15,0,2,1728
15,0,3,1624
15,0,4,1728
15,0,5,1952
15,1,1,1732
15,1,2,1772
15,1,3,1624
15,1,4,1732
15,1,5,1956
15,2,1,1732
15,2,2,1728
15,2,3,1628
15,2,4,1732
15,2,5,1956
15,3,1,1728
15,3,2,1732
15,3,3,1632
15,3,4,1732
15,3,5,1956
15,4,1,1732
15,4,2,1732
15,4,3,1628
15,4,4,1732
15,4,5,2000
15,5,1,1732
15,5,2,1732
15,5,3,1632
15,5,4,1732
15,5,5,1956
15,6,1,1732
15,6,2,1732
15,6,3,1628
15,6,4,1736
15,6,5,1960
15,7,1,1732
15,7,2,1732
15,7,3,1624
15,7,4,1732
15,7,5,1952
15,8,1,1732
15,8,2,1732
15,8,3,1632
15,8,4,1732
15,8,5,1960
15,9,1,1732
15,9,2,1732
15,9,3,1632
15,9,4,1732
15,9,5,1956
15,10,1,1732
15,10,2,1732
15,10,3,1632
15,10,4,1732
15,10,5,1956
15,11,1,1732
15,11,2,1732
15,11,3,1632
15,11,4,1736
15,11,5,1960
15,12,1,1732
15,12,2,1732
15,12,3,1632
15,12,4,1732
15,12,5,1956
15,13,1,1732
15,13,2,1732
15,13,3,1632
15,13,4,1732
15,13,5,1956
15,14,1,1732
15,14,2,1732
15,14,3,1632
15,14,4,1736
15,14,5,1960
15,15,1,1732
15,15,2,1732
15,15,3,1628
15,15,4,1732
15,15,5,1956
15,16,1,1732
15,16,2,1732
15,16,3,1632
15,16,4,1732
15,16,5,1956
15,17,1,1732
15,17,2,1736
15,17,3,1632
15,17,4,1732
15,17,5,1960
15,18,1,1732
15,18,2,1732
15,18,3,1632
15,18,4,1732
15,18,5,1956
15,19,1,1732
15,19,2,1728
15,19,3,1632
15,19,4,1732
15,19,5,1956
15,20,1,1732
15,20,2,1732
15,20,3,1632
15,20,4,1732
15,20,5,1956
15,21,1,1732
15,21,2,1732
15,21,3,1632
15,21,4,1732
15,21,5,1956
15,22,1,1736
15,22,2,1736
15,22,3,1628
15,22,4,1732
15,22,5,1956
15,23,1,1736
15,23,2,1736
15,23,3,1632
15,23,4,1736
15,23,5,1960
15,24,1,1736
15,24,2,1736
15,24,3,1632
15,24,4,1736
15,24,5,1960
15,25,1,1736
15,25,2,1736
15,25,3,1628
15,25,4,1736
15,25,5,1956
15,26,1,1736
15,26,2,1736
15,26,3,1632
15,26,4,1736
15,26,5,1960
15,27,1,1740
15,27,2,1732
15,27,3,1632
15,27,4,1732
15,27,5,1960
15,28,1,1732
15,28,2,1732
15,28,3,1624
15,28,4,1732
15,28,5,1960
15,29,1,1740
15,29,2,1736
15,29,3,1624
15,29,4,1732
15,29,5,1956
15,30,1,1736
15,30,2,1732
15,30,3,1632
15,30,4,1740
15,30,5,1956
15,31,1,1740
15,31,2,1736
15,31,3,1628
15,31,4,1732
15,31,5,1956
15,32,1,1732
15,32,2,1732
15,32,3,1636
15,32,4,1736
15,32,5,1960
15,33,1,1740
15,33,2,1736
15,33,3,1628
15,33,4,1736
15,33,5,1960
15,34,1,1736
15,34,2,1736
15,34,3,1632
15,34,4,1732
15,34,5,1956
15,35,1,1732
15,35,2,1736
15,35,3,1636
15,35,4,1732
15,35,5,1960
15,36,1,1740
15,36,2,1736
15,36,3,1628
15,36,4,1740
15,36,5,1960
15,37,1,1736
15,37,2,1732
15,37,3,1628
15,37,4,1736
15,37,5,1960
15,38,1,1740
15,38,2,1740
15,38,3,1628
15,38,4,1736
15,38,5,1960
15,39,1,1736
15,39,2,1732
15,39,3,1636
15,39,4,1732
15,39,5,1956
15,40,1,1736
15,40,2,1732
15,40,3,1636
15,40,4,1736
15,40,5,1960
15,41,1,1740
15,41,2,1736
15,41,3,1632
15,41,4,1736
15,41,5,1964
15,42,1,1732
15,42,2,1732
15,42,3,1628
15,42,4,1732
15,42,5,1956
15,43,1,1736
15,43,2,1736
15,43,3,1636
15,43,4,1736
15,43,5,1960
15,44,1,1736
15,44,2,1732
15,44,3,1628
15,44,4,1736
15,44,5,1960
15,45,1,1736
15,45,2,1736
15,45,3,1632
15,45,4,1732
15,45,5,1956
15,46,1,1736
15,46,2,1732
15,46,3,1632
15,46,4,1736
15,46,5,1960
15,47,1,1736
15,47,2,1736
15,47,3,1636
15,47,4,1736
15,47,5,1960
15,48,1,1740
15,48,2,1736
15,48,3,1632
15,48,4,1736
15,48,5,1960
15,49,1,1740
15,49,2,1736
15,49,3,1632
15,49,4,1732
15,49,5,1956
16,0,1,1856
16,0,2,1780
16,0,3,1620
16,0,4,1780
16,0,5,2020
16,1,1,1856
16,1,2,1780
16,1,3,1620
16,1,4,1736
16,1,5,2024
16,2,1,1864
16,2,2,1780
16,2,3,1620
16,2,4,1780
16,2,5,2020
16,3,1,1852
16,3,2,1776
16,3,3,1624
16,3,4,1744
16,3,5,2024
16,4,1,1864
16,4,2,1784
16,4,3,1624
16,4,4,1744
16,4,5,2024
16,5,1,1864
16,5,2,1784
16,5,3,1672
16,5,4,1740
16,5,5,2028
16,6,1,1860
16,6,2,1780
16,6,3,1620
16,6,4,1744
16,6,5,2024
16,7,1,1856
16,7,2,1776
16,7,3,1624
16,7,4,1740
16,7,5,2024
16,8,1,1860
16,8,2,1780
16,8,3,1620
16,8,4,1744
16,8,5,2024
16,9,1,1864
16,9,2,1776
16,9,3,1624
16,9,4,1776
16,9,5,2024
16,10,1,1864
16,10,2,1780
16,10,3,1628
16,10,4,1740
16,10,5,2032
16,11,1,1860
16,11,2,1784
16,11,3,1620
16,11,4,1748
16,11,5,2028
16,12,1,1864
16,12,2,1780
16,12,3,1628
16,12,4,1744
16,12,5,2036
16,13,1,1872
16,13,2,1784
16,13,3,1628
16,13,4,1748
16,13,5,2032
16,14,1,1868
16,14,2,1788
16,14,3,1628
16,14,4,1748
16,14,5,2036
16,15,1,1868
16,15,2,1788
16,15,3,1628
16,15,4,1748
16,15,5,2032
16,16,1,1872
16,16,2,1788
16,16,3,1636
16,16,4,1756
16,16,5,2036
16,17,1,1868
16,17,2,1788
16,17,3,1632
16,17,4,1752
16,17,5,2036
16,18,1,1864
16,18,2,1788
16,18,3,1636
16,18,4,1756
16,18,5,2040
16,19,1,1864
16,19,2,1788
16,19,3,1640
16,19,4,1756
16,19,5,2040
16,20,1,1868
16,20,2,1792
16,20,3,1636
16,20,4,1756
16,20,5,2044
16,21,1,1868
16,21,2,1788
16,21,3,1636
16,21,4,1756
16,21,5,2036
16,22,1,1868
16,22,2,1788
16,22,3,1640
16,22,4,1756
16,22,5,2036
16,23,1,1868
16,23,2,1788
16,23,3,1640
16,23,4,1756
16,23,5,2040
16,24,1,1868
16,24,2,1788
16,24,3,1636
16,24,4,1756
16,24,5,2040
16,25,1,1864
16,25,2,1788
16,25,3,1636
16,25,4,1756
16,25,5,2040
16,26,1,1864
16,26,2,1792
16,26,3,1636
16,26,4,1756
16,26,5,2040
16,27,1,1872
16,27,2,1792
16,27,3,1636
16,27,4,1752
16,27,5,2032
16,28,1,1868
16,28,2,1792
16,28,3,1636
16,28,4,1752
16,28,5,2036
16,29,1,1864
16,29,2,1832
16,29,3,1636
16,29,4,1788
16,29,5,2040
16,30,1,1872
16,30,2,1792
16,30,3,1636
16,30,4,1756
16,30,5,2040
16,31,1,1868
16,31,2,1788
16,31,3,1640
16,31,4,1796
16,31,5,2036
16,32,1,1868
16,32,2,1788
16,32,3,1640
16,32,4,1760
16,32,5,2040
16,33,1,1872
16,33,2,1792
16,33,3,1640
16,33,4,1756
16,33,5,2044
16,34,1,1872
16,34,2,1788
16,34,3,1640
16,34,4,1752
16,34,5,2036
16,35,1,1868
16,35,2,1788
16,35,3,1640
16,35,4,1752
16,35,5,2040
16,36,1,1876
16,36,2,1792
16,36,3,1640
16,36,4,1760
16,36,5,2040
16,37,1,1872
16,37,2,1796
16,37,3,1636
16,37,4,1756
16,37,5,2040
16,38,1,1868
16,38,2,1788
16,38,3,1640
16,38,4,1756
16,38,5,2036
16,39,1,1868
16,39,2,1792
16,39,3,1640
16,39,4,1756
16,39,5,2036
16,40,1,1872
16,40,2,1788
16,40,3,1636
16,40,4,1756
16,40,5,2040
16,41,1,1872
16,41,2,1792
16,41,3,1644
16,41,4,1756
16,41,5,2040
16,42,1,1872
16,42,2,1792
16,42,3,1640
16,42,4,1756
16,42,5,2044
16,43,1,1872
16,43,2,1796
16,43,3,1640
16,43,4,1760
16,43,5,2044
16,44,1,1912
16,44,2,1792
16,44,3,1640
16,44,4,1756
16,44,5,2036
16,45,1,1868
16,45,2,1792
16,45,3,1640
16,45,4,1756
16,45,5,2040
16,46,1,1872
16,46,2,1792
16,46,3,1640
16,46,4,1756
16,46,5,2040
16,47,1,1868
16,47,2,1792
16,47,3,1640
16,47,4,1760
16,47,5,2036
16,48,1,1872
16,48,2,1792
16,48,3,1640
16,48,4,1760
16,48,5,2040
16,49,1,1872
16,49,2,1792
16,49,3,1636
16,49,4,1752
16,49,5,2040
17,0,1,1896
17,0,2,1852
17,0,3,1720
17,0,4,1832
17,0,5,2068
17,1,1,1896
17,1,2,1856
17,1,3,1716
17,1,4,1832
17,1,5,2072
17,2,1,1900
17,2,2,1856
17,2,3,1720
17,2,4,1828
17,2,5,2072
17,3,1,1900
17,3,2,1856
17,3,3,1720
17,3,4,1840
17,3,5,2072
17,4,1,1904
17,4,2,1860
17,4,3,1716
17,4,4,1836
17,4,5,2072
17,5,1,1904
17,5,2,1852
17,5,3,1720
17,5,4,1828
17,5,5,2072
17,6,1,1900
17,6,2,1864
17,6,3,1716
17,6,4,1828
17,6,5,2076
17,7,1,1896
17,7,2,1864
17,7,3,1724
17,7,4,1828
17,7,5,2080
17,8,1,1896
17,8,2,1860
17,8,3,1716
17,8,4,1828
17,8,5,2072
17,9,1,1896
17,9,2,1860
17,9,3,1712
17,9,4,1832
17,9,5,2072
17,10,1,1900
17,10,2,1860
17,10,3,1720
17,10,4,1832
17,10,5,2072
17,11,1,1900
17,11,2,1860
17,11,3,1756
17,11,4,1836
17,11,5,2076
17,12,1,1900
17,12,2,1900
17,12,3,1712
17,12,4,1836
17,12,5,2076
17,13,1,1900
17,13,2,1860
17,13,3,1720
17,13,4,1832
17,13,5,2076
17,14,1,1900
17,14,2,1864
17,14,3,1724
17,14,4,1832
17,14,5,2080
17,15,1,1900
17,15,2,1860
17,15,3,1716
17,15,4,1836
17,15,5,2072
17,16,1,1904
17,16,2,1856
17,16,3,1720
17,16,4,1836
17,16,5,2076
17,17,1,1900
17,17,2,1868
17,17,3,1724
17,17,4,1832
17,17,5,2080
17,18,1,1904
17,18,2,1852
17,18,3,1724
17,18,4,1828
17,18,5,2080
17,19,1,1900
17,19,2,1860
17,19,3,1720
17,19,4,1832
17,19,5,2080
17,20,1,1904
17,20,2,1864
17,20,3,1720
17,20,4,1832
17,20,5,2072
17,21,1,1900
17,21,2,1860
17,21,3,1724
17,21,4,1832
17,21,5,2080
17,22,1,1900
17,22,2,1860
17,22,3,1716
17,22,4,1872
17,22,5,2076
17,23,1,1900
17,23,2,1856
17,23,3,1720
17,23,4,1836
17,23,5,2072
17,24,1,1944
17,24,2,1896
17,24,3,1724
17,24,4,1832
17,24,5,2080
17,25,1,1900
17,25,2,1856
17,25,3,1724
17,25,4,1836
17,25,5,2080
17,26,1,1904
17,26,2,1856
17,26,3,1720
17,26,4,1840
17,26,5,2076
17,27,1,1900
17,27,2,1860
17,27,3,1724
17,27,4,1836
17,27,5,2076
17,28,1,1904
17,28,2,1856
17,28,3,1728
17,28,4,1840
17,28,5,2076
17,29,1,1904
17,29,2,1856
17,29,3,1720
17,29,4,1836
17,29,5,2076
17,30,1,1904
17,30,2,1868
17,30,3,1760
17,30,4,1840
17,30,5,2076
17,31,1,1908
17,31,2,1860
17,31,3,1720
17,31,4,1840
17,31,5,2072
17,32,1,1904
17,32,2,1864
17,32,3,1720
17,32,4,1828
17,32,5,2076
17,33,1,1900
17,33,2,1860
17,33,3,1724
17,33,4,1840
17,33,5,2080
17,34,1,1900
17,34,2,1864
17,34,3,1724
17,34,4,1832
17,34,5,2080
17,35,1,1904
17,35,2,1860
17,35,3,1724
17,35,4,1840
17,35,5,2080
17,36,1,1904
17,36,2,1864
17,36,3,1724
17,36,4,1832
17,36,5,2084
17,37,1,1904
17,37,2,1868
17,37,3,1728
17,37,4,1832
17,37,5,2080
17,38,1,1904
17,38,2,1864
17,38,3,1728
17,38,4,1836
17,38,5,2080
17,39,1,1904
17,39,2,1860
17,39,3,1720
17,39,4,1836
17,39,5,2084
17,40,1,1904
17,40,2,1860
17,40,3,1724
17,40,4,1840
17,40,5,2080
17,41,1,1904
17,41,2,1864
17,41,3,1720
17,41,4,1832
17,41,5,2080
17,42,1,1900
17,42,2,1864
17,42,3,1724
17,42,4,1836
17,42,5,2076
17,43,1,1904
17,43,2,1904
17,43,3,1724
17,43,4,1832
17,43,5,2088
17,44,1,1904
17,44,2,1864
17,44,3,1724
17,44,4,1832
17,44,5,2084
17,45,1,1904
17,45,2,1864
17,45,3,1720
17,45,4,1840
17,45,5,2084
17,46,1,1904
17,46,2,1856
17,46,3,1720
17,46,4,1840
17,46,5,2080
17,47,1,1904
17,47,2,1856
17,47,3,1728
17,47,4,1840
17,47,5,2076
17,48,1,1904
17,48,2,1864
17,48,3,1724
17,48,4,1832
17,48,5,2088
17,49,1,1900
17,49,2,1864
17,49,3,1728
17,49,4,1840
17,49,5,2076
18,0,1,2056
18,0,2,2172
18,0,3,2040
18,0,4,2156
18,0,5,2344
18,1,1,2060
18,1,2,2176
18,1,3,2044
18,1,4,2156
18,1,5,2348
18,2,1,2064
18,2,2,2168
18,2,3,2036
18,2,4,2152
18,2,5,2404
18,3,1,2064
18,3,2,2168
18,3,3,2040
18,3,4,2156
18,3,5,2348
18,4,1,2064
18,4,2,2168
18,4,3,2104
18,4,4,2156
18,4,5,2352
18,5,1,2060
18,5,2,2176
18,5,3,2044
18,5,4,2156
18,5,5,2352
18,6,1,2064
18,6,2,2176
18,6,3,2044
18,6,4,2156
18,6,5,2352
18,7,1,2064
18,7,2,2180
18,7,3,2044
18,7,4,2152
18,7,5,2352
18,8,1,2104
18,8,2,2168
18,8,3,2044
18,8,4,2160
18,8,5,2348
18,9,1,2064
18,9,2,2176
18,9,3,2044
18,9,4,2156
18,9,5,2352
18,10,1,2068
18,10,2,2172
18,10,3,2040
18,10,4,2156
18,10,5,2352
18,11,1,2068
18,11,2,2180
18,11,3,2044
18,11,4,2156
18,11,5,2348
18,12,1,2064
18,12,2,2180
18,12,3,2044
18,12,4,2160
18,12,5,2352
18,13,1,2064
18,13,2,2176
18,13,3,2048
18,13,4,2156
18,13,5,2352
18,14,1,2064
18,14,2,2180
18,14,3,2044
18,14,4,2156
18,14,5,2356
18,15,1,2064
18,15,2,2176
18,15,3,2040
18,15,4,2156
18,15,5,2348
18,16,1,2068
18,16,2,2176
18,16,3,2088
18,16,4,2164
18,16,5,2352
18,17,1,2064
18,17,2,2180
18,17,3,2044
18,17,4,2160
18,17,5,2352
18,18,1,2068
18,18,2,2224
18,18,3,2044
18,18,4,2156
18,18,5,2352
18,19,1,2060
18,19,2,2176
18,19,3,2044
18,19,4,2164
18,19,5,2356
18,20,1,2064
18,20,2,2224
18,20,3,2044
18,20,4,2160
18,20,5,2356
18,21,1,2068
18,21,2,2180
18,21,3,2044
18,21,4,2160
18,21,5,2352
18,22,1,2068
18,22,2,2180
18,22,3,2044
18,22,4,2160
18,22,5,2404
18,23,1,2064
18,23,2,2176
18,23,3,2096
18,23,4,2160
18,23,5,2352
18,24,1,2064
18,24,2,2172
18,24,3,2040
18,24,4,2160
18,24,5,2352
18,25,1,2060
18,25,2,2172
18,25,3,2044
18,25,4,2164
18,25,5,2352
18,26,1,2068
18,26,2,2180
18,26,3,2048
18,26,4,2160
18,26,5,2352
18,27,1,2064
18,27,2,2172
18,27,3,2040
18,27,4,2156
18,27,5,2356
18,28,1,2112
18,28,2,2176
18,28,3,2044
18,28,4,2160
18,28,5,2360
18,29,1,2068
18,29,2,2172
18,29,3,2044
18,29,4,2160
18,29,5,2352
18,30,1,2068
18,30,2,2180
18,30,3,2044
18,30,4,2156
18,30,5,2352
18,31,1,2064
18,31,2,2176
18,31,3,2044
18,31,4,2160
18,31,5,2356
18,32,1,2060
18,32,2,2172
18,32,3,2044
18,32,4,2156
18,32,5,2352
18,33,1,2068
18,33,2,2180
18,33,3,2044
18,33,4,2156
18,33,5,2348
18,34,1,2068
18,34,2,2176
18,34,3,2044
18,34,4,2156
18,34,5,2352
18,35,1,2068
18,35,2,2176
18,35,3,2044
18,35,4,2160
18,35,5,2352
18,36,1,2064
18,36,2,2176
18,36,3,2048
18,36,4,2156
18,36,5,2352
18,37,1,2068
18,37,2,2172
18,37,3,2040
18,37,4,2156
18,37,5,2356
18,38,1,2064
18,38,2,2176
18,38,3,2048
18,38,4,2156
18,38,5,2356
18,39,1,2064
18,39,2,2176
18,39,3,2044
18,39,4,2156
18,39,5,2352
18,40,1,2068
18,40,2,2176
18,40,3,2044
18,40,4,2160
18,40,5,2356
18,41,1,2068
18,41,2,2176
18,41,3,2044
18,41,4,2160
18,41,5,2352
18,42,1,2064
18,42,2,2176
18,42,3,2044
18,42,4,2164
18,42,5,2356
18,43,1,2072
18,43,2,2172
18,43,3,2048
18,43,4,2160
18,43,5,2352
18,44,1,2068
18,44,2,2228
18,44,3,2052
18,44,4,2156
18,44,5,2356
18,45,1,2072
18,45,2,2180
18,45,3,2044
18,45,4,2156
18,45,5,2352
18,46,1,2068
18,46,2,2176
18,46,3,2040
18,46,4,2156
18,46,5,2352
18,47,1,2064
18,47,2,2172
18,47,3,2044
18,47,4,2160
18,47,5,2356
18,48,1,2068
18,48,2,2180
18,48,3,2044
18,48,4,2160
18,48,5,2352
18,49,1,2068
18,49,2,2180
18,49,3,2044
18,49,4,2156
18,49,5,2352
19,0,1,2136
19,0,2,2284
19,0,3,2172
19,0,4,2292
19,0,5,2468
19,1,1,2140
19,1,2,2292
19,1,3,2180
19,1,4,2292
19,1,5,2472
19,2,1,2144
19,2,2,2288
19,2,3,2172
19,2,4,2288
19,2,5,2476
19,3,1,2136
19,3,2,2292
19,3,3,2180
19,3,4,2292
19,3,5,2480
19,4,1,2144
19,4,2,2296
19,4,3,2180
19,4,4,2340
19,4,5,2472
19,5,1,2136
19,5,2,2292
19,5,3,2180
19,5,4,2300
19,5,5,2476
19,6,1,2144
19,6,2,2296
19,6,3,2180
19,6,4,2292
19,6,5,2476
19,7,1,2140
19,7,2,2296
19,7,3,2180
19,7,4,2292
19,7,5,2484
19,8,1,2140
19,8,2,2300
19,8,3,2184
19,8,4,2296
19,8,5,2476
19,9,1,2140
19,9,2,2292
19,9,3,2180
19,9,4,2292
19,9,5,2484
19,10,1,2136
19,10,2,2296
19,10,3,2184
19,10,4,2292
19,10,5,2484
19,11,1,2136
19,11,2,2296
19,11,3,2184
19,11,4,2292
19,11,5,2488
19,12,1,2140
19,12,2,2296
19,12,3,2180
19,12,4,2292
19,12,5,2484
19,13,1,2152
19,13,2,2296
19,13,3,2180
19,13,4,2292
19,13,5,2484
19,14,1,2136
19,14,2,2296
19,14,3,2184
19,14,4,2292
19,14,5,2488
19,15,1,2136
19,15,2,2292
19,15,3,2180
19,15,4,2292
19,15,5,2484
19,16,1,2144
19,16,2,2296
19,16,3,2184
19,16,4,2296
19,16,5,2476
19,17,1,2144
19,17,2,2300
19,17,3,2188
19,17,4,2296
19,17,5,2488
19,18,1,2140
19,18,2,2300
19,18,3,2184
19,18,4,2292
19,18,5,2484
19,19,1,2144
19,19,2,2304
19,19,3,2188
19,19,4,2296
19,19,5,2480
19,20,1,2148
19,20,2,2300
19,20,3,2188
19,20,4,2296
19,20,5,2488
19,21,1,2144
19,21,2,2300
19,21,3,2188
19,21,4,2296
19,21,5,2480
19,22,1,2148
19,22,2,2300
19,22,3,2188
19,22,4,2296
19,22,5,2480
19,23,1,2140
19,23,2,2304
19,23,3,2184
19,23,4,2292
19,23,5,2484
19,24,1,2148
19,24,2,2300
19,24,3,2184
19,24,4,2296
19,24,5,2488
19,25,1,2184
19,25,2,2304
19,25,3,2192
19,25,4,2296
19,25,5,2484
19,26,1,2144
19,26,2,2300
19,26,3,2188
19,26,4,2292
19,26,5,2484
19,27,1,2148
19,27,2,2300
19,27,3,2188
19,27,4,2296
19,27,5,2484
19,28,1,2184
19,28,2,2300
19,28,3,2188
19,28,4,2300
19,28,5,2480
19,29,1,2148
19,29,2,2300
19,29,3,2188
19,29,4,2296
19,29,5,2488
19,30,1,2148
19,30,2,2300
19,30,3,2188
19,30,4,2300
19,30,5,2484
19,31,1,2196
19,31,2,2296
19,31,3,2188
19,31,4,2296
19,31,5,2484
19,32,1,2152
19,32,2,2300
19,32,3,2188
19,32,4,2300
19,32,5,2480
19,33,1,2148
19,33,2,2300
19,33,3,2184
19,33,4,2296
19,33,5,2484
19,34,1,2148
19,34,2,2300
19,34,3,2188
19,34,4,2344
19,34,5,2488
19,35,1,2148
19,35,2,2300
19,35,3,2184
19,35,4,2296
19,35,5,2488
19,36,1,2144
19,36,2,2296
19,36,3,2188
19,36,4,2296
19,36,5,2488
19,37,1,2152
19,37,2,2300
19,37,3,2192
19,37,4,2292
19,37,5,2484
19,38,1,2148
19,38,2,2304
19,38,3,2192
19,38,4,2300
19,38,5,2484
19,39,1,2144
19,39,2,2304
19,39,3,2184
19,39,4,2292
19,39,5,2488
19,40,1,2148
19,40,2,2300
19,40,3,2192
19,40,4,2300
19,40,5,2484
19,41,1,2148
19,41,2,2300
19,41,3,2188
19,41,4,2300
19,41,5,2480
19,42,1,2148
19,42,2,2356
19,42,3,2196
19,42,4,2300
19,42,5,2480
19,43,1,2148
19,43,2,2300
19,43,3,2188
19,43,4,2296
19,43,5,2488
19,44,1,2152
19,44,2,2304
19,44,3,2184
19,44,4,2296
19,44,5,2488
19,45,1,2148
19,45,2,2304
19,45,3,2196
19,45,4,2296
19,45,5,2492
19,46,1,2148
19,46,2,2300
19,46,3,2188
19,46,4,2300
19,46,5,2488
19,47,1,2144
19,47,2,2300
19,47,3,2192
19,47,4,2296
19,47,5,2484
19,48,1,2152
19,48,2,2300
19,48,3,2196
19,48,4,2300
19,48,5,2488
19,49,1,2148
19,49,2,2304
19,49,3,2232
19,49,4,2296
19,49,5,2488
20,0,1,2164
20,0,2,2320
20,0,3,2136
20,0,4,2268
20,0,5,2484
20,1,1,2172
20,1,2,2316
20,1,3,2136
20,1,4,2268
20,1,5,2484
20,2,1,2172
20,2,2,2312
20,2,3,2144
20,2,4,2268
20,2,5,2492
20,3,1,2172
20,3,2,2316
20,3,3,2144
20,3,4,2320
20,3,5,2488
20,4,1,2176
20,4,2,2324
20,4,3,2144
20,4,4,2272
20,4,5,2480
20,5,1,2172
20,5,2,2316
20,5,3,2144
20,5,4,2268
20,5,5,2488
20,6,1,2176
20,6,2,2320
20,6,3,2188
20,6,4,2312
20,6,5,2492
20,7,1,2172
20,7,2,2320
20,7,3,2148
20,7,4,2268
20,7,5,2488
20,8,1,2180
20,8,2,2320
20,8,3,2144
20,8,4,2272
20,8,5,2484
20,9,1,2172
20,9,2,2368
20,9,3,2148
20,9,4,2272
20,9,5,2488
20,10,1,2168
20,10,2,2312
20,10,3,2148
20,10,4,2272
20,10,5,2488
20,11,1,2176
20,11,2,2320
20,11,3,2148
20,11,4,2272
20,11,5,2488
20,12,1,2176
20,12,2,2320
20,12,3,2148
