surface,data,sensor,time
7,30,3,1540
7,30,4,1596
7,30,5,1852
7,31,1,1732
7,31,2,1656
7,31,3,1540
7,31,4,1596
7,31,5,1848
7,32,1,1768
7,32,2,1692
7,32,3,1544
7,32,4,1596
7,32,5,1852
7,33,1,1732
7,33,2,1656
7,33,3,1544
7,33,4,1596
7,33,5,1852
7,34,1,1732
7,34,2,1656
7,34,3,1540
7,34,4,1596
7,34,5,1852
7,35,1,1732
7,35,2,1656
7,35,3,1540
7,35,4,1596
7,35,5,1852
7,36,1,1732
7,36,2,1656
7,36,3,1540
7,36,4,1596
7,36,5,1852
7,37,1,1732
7,37,2,1656
7,37,3,1540
7,37,4,1600
7,37,5,1848
7,38,1,1732
7,38,2,1656
7,38,3,1540
7,38,4,1596
7,38,5,1852
7,39,1,1732
7,39,2,1656
7,39,3,1540
7,39,4,1596
7,39,5,1852
7,40,1,1732
7,40,2,1656
7,40,3,1540
7,40,4,1596
7,40,5,1852
7,41,1,1736
7,41,2,1652
7,41,3,1544
7,41,4,1596
7,41,5,1848
7,42,1,1732
7,42,2,1656
7,42,3,1544
7,42,4,1596
7,42,5,1848
7,43,1,1732
7,43,2,1696
7,43,3,1544
7,43,4,1632
7,43,5,1848
7,44,1,1732
7,44,2,1656
7,44,3,1544
7,44,4,1596
7,44,5,1852
7,45,1,1732
7,45,2,1656
7,45,3,1540
7,45,4,1600
7,45,5,1852
7,46,1,1732
7,46,2,1660
7,46,3,1540
7,46,4,1600
7,46,5,1852
7,47,1,1732
7,47,2,1656
7,47,3,1544
7,47,4,1596
7,47,5,1852
7,48,1,1732
7,48,2,1660
7,48,3,1540
7,48,4,1596
7,48,5,1852
7,49,1,1732
7,49,2,1656
7,49,3,1544
7,49,4,1600
7,49,5,1852
8,0,1,1832
8,0,2,1832
8,0,3,1708
8,0,4,1760
8,0,5,2004
8,1,1,1832
8,1,2,1836
8,1,3,1708
8,1,4,1760
8,1,5,2004
8,2,1,1836
8,2,2,1832
8,2,3,1708
8,2,4,1764
8,2,5,2008
8,3,1,1836
8,3,2,1832
8,3,3,1708
8,3,4,1760
8,3,5,2008
8,4,1,1836
8,4,2,1836
8,4,3,1712
8,4,4,1764
8,4,5,2008
8,5,1,1840
8,5,2,1828
8,5,3,1716
8,5,4,1764
8,5,5,2008
8,6,1,1840
8,6,2,1836
8,6,3,1712
8,6,4,1764
8,6,5,2008
8,7,1,1836
8,7,2,1836
8,7,3,1712
8,7,4,1764
8,7,5,2012
8,8,1,1840
8,8,2,1832
8,8,3,1716
8,8,4,1764
8,8,5,2008
8,9,1,1840
8,9,2,1832
8,9,3,1712
8,9,4,1764
8,9,5,2012
8,10,1,1840
8,10,2,1872
8,10,3,1716
8,10,4,1764
8,10,5,2008
8,11,1,1836
8,11,2,1836
8,11,3,1716
8,11,4,1764
8,11,5,2008
8,12,1,1836
8,12,2,1840
8,12,3,1712
8,12,4,1764
8,12,5,2012
8,13,1,1836
8,13,2,1836
8,13,3,1716
8,13,4,1764
8,13,5,2008
8,14,1,1840
8,14,2,1836
8,14,3,1712
8,14,4,1764
8,14,5,2012
8,15,1,1840
8,15,2,1836
8,15,3,1716
8,15,4,1764
8,15,5,2008
8,16,1,1840
8,16,2,1836
8,16,3,1716
8,16,4,1764
8,16,5,2012
8,17,1,1840
8,17,2,1836
8,17,3,1716
8,17,4,1764
8,17,5,2012
8,18,1,1840
8,18,2,1836
8,18,3,1716
8,18,4,1764
8,18,5,2012
8,19,1,1840
8,19,2,1836
8,19,3,1716
8,19,4,1764
8,19,5,2012
8,20,1,1840
8,20,2,1840
8,20,3,1716
8,20,4,1764
8,20,5,2012
8,21,1,1840
8,21,2,1840
8,21,3,1716
8,21,4,1764
8,21,5,2012
8,22,1,1840
8,22,2,1836
8,22,3,1716
8,22,4,1768
8,22,5,2012
8,23,1,1840
8,23,2,1840
8,23,3,1716
8,23,4,1768
8,23,5,2012
8,24,1,1840
8,24,2,1840
8,24,3,1716
8,24,4,1768
8,24,5,2012
8,25,1,1840
8,25,2,1836
8,25,3,1716
8,25,4,1764
8,25,5,2016
8,26,1,1840
8,26,2,1840
8,26,3,1716
8,26,4,1764
8,26,5,2012
8,27,1,1844
8,27,2,1836
8,27,3,1752
8,27,4,1768
8,27,5,2012
8,28,1,1844
8,28,2,1836
8,28,3,1716
8,28,4,1768
8,28,5,2012
8,29,1,1844
8,29,2,1836
8,29,3,1716
8,29,4,1764
8,29,5,2016
8,30,1,1840
8,30,2,1836
8,30,3,1716
8,30,4,1768
8,30,5,2012
8,31,1,1840
8,31,2,1840
8,31,3,1716
8,31,4,1764
8,31,5,2064
8,32,1,1844
8,32,2,1840
8,32,3,1716
8,32,4,1764
8,32,5,2016
8,33,1,1844
8,33,2,1836
8,33,3,1716
8,33,4,1768
8,33,5,2012
8,34,1,1840
8,34,2,1836
8,34,3,1716
8,34,4,1768
8,34,5,2016
8,35,1,1840
8,35,2,1840
8,35,3,1716
8,35,4,1768
8,35,5,2012
8,36,1,1840
8,36,2,1836
8,36,3,1716
8,36,4,1768
8,36,5,2020
8,37,1,1844
8,37,2,1840
8,37,3,1716
8,37,4,1768
8,37,5,2016
8,38,1,1840
8,38,2,1840
8,38,3,1716
8,38,4,1764
8,38,5,2016
8,39,1,1840
8,39,2,1840
8,39,3,1720
8,39,4,1764
8,39,5,2016
8,40,1,1844
8,40,2,1836
8,40,3,1720
8,40,4,1764
8,40,5,2016
8,41,1,1844
8,41,2,1836
8,41,3,1720
8,41,4,1764
8,41,5,2012
8,42,1,1840
8,42,2,1840
8,42,3,1716
8,42,4,1768
8,42,5,2016
8,43,1,1844
8,43,2,1836
8,43,3,1720
8,43,4,1764
8,43,5,2016
8,44,1,1840
8,44,2,1840
8,44,3,1716
8,44,4,1768
8,44,5,2016
8,45,1,1844
8,45,2,1836
8,45,3,1720
8,45,4,1768
8,45,5,2016
8,46,1,1840
8,46,2,1840
8,46,3,1716
8,46,4,1772
8,46,5,2020
8,47,1,1844
8,47,2,1840
8,47,3,1720
8,47,4,1764
8,47,5,2016
8,48,1,1844
8,48,2,1840
8,48,3,1716
8,48,4,1768
8,48,5,2016
8,49,1,1844
8,49,2,1836
8,49,3,1720
8,49,4,1768
8,49,5,2016
9,0,1,1924
9,0,2,2000
9,0,3,1908
9,0,4,1984
9,0,5,2224
9,1,1,1928
9,1,2,2000
9,1,3,1912
9,1,4,1988
9,1,5,2224
9,2,1,1928
9,2,2,2000
9,2,3,1912
9,2,4,1984
9,2,5,2228
9,3,1,1932
9,3,2,2000
9,3,3,1912
9,3,4,1988
9,3,5,2228
9,4,1,1928
9,4,2,2004
9,4,3,1912
9,4,4,1988
9,4,5,2228
9,5,1,1928
9,5,2,2004
9,5,3,1912
9,5,4,1988
9,5,5,2228
9,6,1,1932
9,6,2,2004
9,6,3,1916
9,6,4,1988
9,6,5,2228
9,7,1,1932
9,7,2,2004
9,7,3,1912
9,7,4,1988
9,7,5,2232
9,8,1,1932
9,8,2,2004
9,8,3,1912
9,8,4,1988
9,8,5,2284
9,9,1,1932
9,9,2,2004
9,9,3,1912
9,9,4,1992
9,9,5,2232
9,10,1,1968
9,10,2,2004
9,10,3,1916
9,10,4,1988
9,10,5,2232
9,11,1,1932
9,11,2,2004
9,11,3,1916
9,11,4,1992
9,11,5,2232
9,12,1,1932
9,12,2,2004
9,12,3,1916
9,12,4,1992
9,12,5,2228
9,13,1,1932
9,13,2,2004
9,13,3,1916
9,13,4,1992
9,13,5,2232
9,14,1,1932
9,14,2,2004
9,14,3,1916
9,14,4,1992
9,14,5,2228
9,15,1,1936
9,15,2,2004
9,15,3,1916
9,15,4,1992
9,15,5,2232
9,16,1,1932
9,16,2,2004
9,16,3,1916
9,16,4,1992
9,16,5,2232
9,17,1,1932
9,17,2,2004
9,17,3,1920
9,17,4,1992
9,17,5,2228
9,18,1,1936
9,18,2,2004
9,18,3,1916
9,18,4,1996
9,18,5,2232
9,19,1,1936
9,19,2,2004
9,19,3,1916
9,19,4,1992
9,19,5,2232
9,20,1,1936
9,20,2,2004
9,20,3,1916
9,20,4,1992
9,20,5,2232
9,21,1,1932
9,21,2,2004
9,21,3,1920
9,21,4,1992
9,21,5,2232
9,22,1,1936
9,22,2,2004
9,22,3,1920
9,22,4,1992
9,22,5,2236
9,23,1,1936
9,23,2,2008
9,23,3,1916
9,23,4,1992
9,23,5,2232
9,24,1,1936
9,24,2,2008
9,24,3,1920
9,24,4,1996
9,24,5,2232
9,25,1,1936
9,25,2,2004
9,25,3,1920
9,25,4,1992
9,25,5,2236
9,26,1,1932
9,26,2,2008
9,26,3,1916
9,26,4,1996
9,26,5,2232
9,27,1,1936
9,27,2,2048
9,27,3,1920
9,27,4,1996
9,27,5,2232
9,28,1,1936
9,28,2,2008
9,28,3,1920
9,28,4,1996
9,28,5,2232
9,29,1,1936
9,29,2,2004
9,29,3,1916
9,29,4,1996
9,29,5,2236
9,30,1,1936
9,30,2,2004
9,30,3,1920
9,30,4,1992
9,30,5,2236
9,31,1,1932
9,31,2,2008
9,31,3,1916
9,31,4,1996
9,31,5,2232
9,32,1,1936
9,32,2,2008
9,32,3,1920
9,32,4,1996
9,32,5,2232
9,33,1,1932
9,33,2,2052
9,33,3,1920
9,33,4,1996
9,33,5,2232
9,34,1,1936
9,34,2,2004
9,34,3,1920
9,34,4,1992
9,34,5,2232
9,35,1,1936
9,35,2,2008
9,35,3,1916
9,35,4,1992
9,35,5,2232
9,36,1,1936
9,36,2,2008
9,36,3,1924
9,36,4,1992
9,36,5,2236
9,37,1,1936
9,37,2,2004
9,37,3,1920
9,37,4,1992
9,37,5,2232
9,38,1,1936
9,38,2,2008
9,38,3,1916
9,38,4,1996
9,38,5,2232
9,39,1,1936
9,39,2,2004
9,39,3,1920
9,39,4,1992
9,39,5,2236
9,40,1,1936
9,40,2,2008
9,40,3,1920
9,40,4,1996
9,40,5,2232
9,41,1,1936
9,41,2,2008
9,41,3,1916
9,41,4,1996
9,41,5,2232
9,42,1,1932
9,42,2,2000
9,42,3,1964
9,42,4,1992
9,42,5,2236
9,43,1,1936
9,43,2,2008
9,43,3,1920
9,43,4,1992
9,43,5,2236
9,44,1,1936
9,44,2,2008
9,44,3,1916
9,44,4,1996
9,44,5,2232
9,45,1,1936
9,45,2,2008
9,45,3,1916
9,45,4,1996
9,45,5,2236
9,46,1,1936
9,46,2,2008
9,46,3,1920
9,46,4,1992
9,46,5,2236
9,47,1,1936
9,47,2,2008
9,47,3,1916
9,47,4,1996
9,47,5,2236
9,48,1,1936
9,48,2,2008
9,48,3,1920
9,48,4,1992
9,48,5,2236
9,49,1,1936
9,49,2,2004
9,49,3,1920
9,49,4,1992
9,49,5,2236
10,0,1,1976
10,0,2,2144
10,0,3,2028
10,0,4,2068
10,0,5,2280
10,1,1,1980
10,1,2,2148
10,1,3,2032
10,1,4,2064
10,1,5,2276
10,2,1,1980
10,2,2,2152
10,2,3,2032
10,2,4,2068
10,2,5,2284
10,3,1,1984
10,3,2,2148
10,3,3,2032
10,3,4,2068
10,3,5,2280
10,4,1,1984
10,4,2,2152
10,4,3,2036
10,4,4,2068
10,4,5,2280
10,5,1,1984
10,5,2,2152
10,5,3,2036
10,5,4,2068
10,5,5,2280
10,6,1,1984
10,6,2,2152
10,6,3,2036
10,6,4,2072
10,6,5,2280
10,7,1,1984
10,7,2,2156
10,7,3,2040
10,7,4,2072
10,7,5,2336
10,8,1,1988
10,8,2,2160
10,8,3,2040
10,8,4,2076
10,8,5,2288
10,9,1,1988
10,9,2,2160
10,9,3,2040
10,9,4,2076
10,9,5,2288
10,10,1,1984
10,10,2,2164
10,10,3,2040
10,10,4,2080
10,10,5,2344
10,11,1,1988
10,11,2,2204
10,11,3,2044
10,11,4,2080
10,11,5,2288
10,12,1,1988
10,12,2,2156
10,12,3,2044
10,12,4,2076
10,12,5,2292
10,13,1,1988
10,13,2,2160
10,13,3,2044
10,13,4,2080
10,13,5,2292
10,14,1,1992
10,14,2,2160
10,14,3,2044
10,14,4,2080
10,14,5,2288
10,15,1,1992
10,15,2,2160
10,15,3,2044
10,15,4,2080
10,15,5,2288
10,16,1,1992
10,16,2,2160
10,16,3,2044
10,16,4,2080
10,16,5,2292
10,17,1,1992
10,17,2,2160
10,17,3,2044
10,17,4,2080
10,17,5,2292
10,18,1,1988
10,18,2,2164
10,18,3,2048
10,18,4,2076
10,18,5,2292
10,19,1,1988
10,19,2,2164
10,19,3,2044
10,19,4,2080
10,19,5,2292
10,20,1,1992
10,20,2,2164
10,20,3,2044
10,20,4,2084
10,20,5,2296
10,21,1,1988
10,21,2,2164
10,21,3,2044
10,21,4,2080
10,21,5,2292
10,22,1,1988
10,22,2,2164
10,22,3,2048
10,22,4,2080
10,22,5,2292
10,23,1,1988
10,23,2,2164
10,23,3,2044
10,23,4,2080
10,23,5,2292
10,24,1,1992
10,24,2,2164
10,24,3,2048
10,24,4,2084
10,24,5,2292
10,25,1,1992
10,25,2,2164
10,25,3,2048
10,25,4,2080
10,25,5,2292
10,26,1,1992
10,26,2,2160
10,26,3,2048
10,26,4,2080
10,26,5,2292
10,27,1,1992
10,27,2,2164
10,27,3,2044
10,27,4,2084
10,27,5,2296
10,28,1,1992
10,28,2,2164
10,28,3,2048
10,28,4,2084
10,28,5,2348
10,29,1,1992
10,29,2,2164
10,29,3,2048
10,29,4,2080
10,29,5,2296
10,30,1,1992
10,30,2,2164
10,30,3,2044
10,30,4,2084
10,30,5,2292
10,31,1,1992
10,31,2,2164
10,31,3,2044
10,31,4,2080
10,31,5,2292
10,32,1,1992
10,32,2,2164
10,32,3,2048
10,32,4,2080
10,32,5,2300
10,33,1,1992
10,33,2,2164
10,33,3,2048
10,33,4,2080
10,33,5,2300
10,34,1,1992
10,34,2,2164
10,34,3,2048
10,34,4,2084
10,34,5,2300
10,35,1,1992
10,35,2,2164
10,35,3,2052
10,35,4,2084
10,35,5,2296
10,36,1,1992
10,36,2,2164
10,36,3,2048
10,36,4,2084
10,36,5,2296
10,37,1,1996
10,37,2,2164
10,37,3,2052
10,37,4,2084
10,37,5,2348
10,38,1,1992
10,38,2,2164
10,38,3,2052
10,38,4,2080
10,38,5,2300
10,39,1,1992
10,39,2,2164
10,39,3,2044
10,39,4,2084
10,39,5,2292
10,40,1,1992
10,40,2,2164
10,40,3,2048
10,40,4,2084
10,40,5,2344
10,41,1,1996
10,41,2,2160
10,41,3,2052
10,41,4,2084
10,41,5,2300
10,42,1,1992
10,42,2,2164
10,42,3,2044
10,42,4,2084
10,42,5,2296
10,43,1,1992
10,43,2,2164
10,43,3,2044
10,43,4,2084
10,43,5,2296
10,44,1,1996
10,44,2,2160
10,44,3,2048
10,44,4,2084
10,44,5,2296
10,45,1,1992
10,45,2,2168
10,45,3,2048
10,45,4,2080
10,45,5,2300
10,46,1,1996
10,46,2,2164
10,46,3,2048
10,46,4,2080
10,46,5,2300
10,47,1,1992
10,47,2,2164
10,47,3,2048
10,47,4,2088
10,47,5,2296
10,48,1,1992
10,48,2,2164
10,48,3,2048
10,48,4,2080
10,48,5,2300
10,49,1,1992
10,49,2,2160
10,49,3,2048
10,49,4,2084
10,49,5,2300
11,0,1,2060
11,0,2,2396
11,0,3,2236
11,0,4,2280
11,0,5,2400
11,1,1,2060
11,1,2,2340
11,1,3,2236
11,1,4,2280
11,1,5,2400
11,2,1,2060
11,2,2,2340
11,2,3,2240
11,2,4,2284
11,2,5,2400
11,3,1,2060
11,3,2,2344
11,3,3,2240
11,3,4,2280
11,3,5,2404
11,4,1,2060
11,4,2,2344
11,4,3,2240
11,4,4,2284
11,4,5,2404
11,5,1,2064
11,5,2,2404
11,5,3,2244
11,5,4,2280
11,5,5,2408
11,6,1,2064
11,6,2,2348
11,6,3,2240
11,6,4,2284
11,6,5,2404
11,7,1,2064
11,7,2,2344
11,7,3,2244
11,7,4,2284
11,7,5,2404
11,8,1,2064
11,8,2,2404
11,8,3,2240
11,8,4,2284
11,8,5,2408
11,9,1,2064
11,9,2,2348
11,9,3,2244
11,9,4,2280
11,9,5,2408
11,10,1,2064
11,10,2,2348
11,10,3,2240
11,10,4,2284
11,10,5,2408
11,11,1,2068
11,11,2,2344
11,11,3,2248
11,11,4,2288
11,11,5,2408
11,12,1,2064
11,12,2,2348
11,12,3,2244
11,12,4,2288
11,12,5,2408
11,13,1,2068
11,13,2,2396
11,13,3,2248
11,13,4,2284
11,13,5,2408
11,14,1,2068
11,14,2,2344
11,14,3,2244
11,14,4,2288
11,14,5,2408
11,15,1,2064
11,15,2,2348
11,15,3,2248
11,15,4,2284
11,15,5,2408
11,16,1,2064
11,16,2,2352
11,16,3,2244
11,16,4,2288
11,16,5,2408
11,17,1,2068
11,17,2,2348
11,17,3,2248
11,17,4,2288
11,17,5,2408
11,18,1,2064
11,18,2,2400
11,18,3,2248
11,18,4,2284
11,18,5,2412
11,19,1,2068
11,19,2,2352
11,19,3,2248
11,19,4,2284
11,19,5,2412
11,20,1,2068
11,20,2,2352
11,20,3,2248
11,20,4,2288
11,20,5,2412
11,21,1,2068
11,21,2,2348
11,21,3,2248
11,21,4,2288
11,21,5,2412
11,22,1,2064
11,22,2,2352
11,22,3,2244
11,22,4,2288
11,22,5,2412
11,23,1,2072
11,23,2,2348
11,23,3,2248
11,23,4,2288
11,23,5,2412
11,24,1,2068
11,24,2,2352
11,24,3,2248
11,24,4,2288
11,24,5,2408
11,25,1,2068
11,25,2,2348
11,25,3,2248
11,25,4,2288
11,25,5,2408
11,26,1,2068
11,26,2,2352
11,26,3,2244
11,26,4,2288
11,26,5,2412
11,27,1,2064
11,27,2,2348
11,27,3,2248
11,27,4,2288
11,27,5,2412
11,28,1,2068
11,28,2,2348
11,28,3,2244
11,28,4,2288
11,28,5,2408
11,29,1,2068
11,29,2,2352
11,29,3,2244
11,29,4,2288
11,29,5,2412
11,30,1,2068
11,30,2,2348
11,30,3,2244
11,30,4,2292
11,30,5,2412
11,31,1,2068
11,31,2,2348
11,31,3,2252
11,31,4,2292
11,31,5,2408
11,32,1,2068
11,32,2,2348
11,32,3,2248
11,32,4,2288
11,32,5,2412
11,33,1,2064
11,33,2,2352
11,33,3,2252
11,33,4,2288
11,33,5,2412
11,34,1,2068
11,34,2,2352
11,34,3,2248
11,34,4,2288
11,34,5,2412
11,35,1,2068
11,35,2,2348
11,35,3,2248
11,35,4,2284
11,35,5,2412
11,36,1,2064
11,36,2,2352
11,36,3,2248
11,36,4,2288
11,36,5,2408
11,37,1,2068
11,37,2,2348
11,37,3,2248
11,37,4,2288
11,37,5,2412
11,38,1,2068
11,38,2,2352
11,38,3,2248
11,38,4,2288
11,38,5,2408
11,39,1,2064
11,39,2,2348
11,39,3,2248
11,39,4,2288
11,39,5,2412
11,40,1,2068
11,40,2,2348
11,40,3,2252
11,40,4,2292
11,40,5,2408
11,41,1,2064
11,41,2,2352
11,41,3,2248
11,41,4,2288
11,41,5,2412
11,42,1,2068
11,42,2,2352
11,42,3,2248
11,42,4,2288
11,42,5,2412
11,43,1,2064
11,43,2,2352
11,43,3,2248
11,43,4,2288
11,43,5,2412
11,44,1,2068
11,44,2,2352
11,44,3,2248
11,44,4,2292
11,44,5,2412
11,45,1,2068
11,45,2,2352
11,45,3,2252
11,45,4,2292
11,45,5,2408
11,46,1,2068
11,46,2,2352
11,46,3,2248
11,46,4,2288
11,46,5,2408
11,47,1,2068
11,47,2,2348
11,47,3,2248
11,47,4,2292
11,47,5,2412
11,48,1,2068
11,48,2,2352
11,48,3,2248
11,48,4,2288
11,48,5,2416
11,49,1,2068
11,49,2,2348
11,49,3,2252
11,49,4,2288
11,49,5,2412
